"Time stamp","System power generated | (kW)"
"123694",-12.2538
"123695",-12.2538
"123696",-12.2538
"123697",-12.2538
"123698",-12.2538
"123699",-12.2538
"123700",-12.2538
"123701",-12.2538
"123702",-12.2538
"123703",-12.2538
"123704",660.353
"123705",1980.4
"123706",22224.5
"123707",32575.2
"123708",19205.7
"123709",39719
"123710",1831.92
"123711",50667.2
"123712",63811.8
"123713",2358.22
"123714",-12.2538
"123715",-12.2538
"123716",-12.2538
"123717",-12.2538
"123718",-12.2538
"123719",-12.2538
"123720",-12.2538
"123721",-12.2538
"123722",-12.2538
"123723",-12.2538
"123724",-12.2538
"123725",-12.2538
"123726",-12.2538
"123727",-12.2538
"123728",12917.1
"123729",53043.3
"123730",64774.1
"123731",65050
"123732",61122.2
"123733",58574.7
"123734",59058.8
"123735",62000.7
"123736",63426.9
"123737",57652.1
"123738",36823.1
"123739",-12.2538
"123740",-12.2538
"123741",-12.2538
"123742",-12.2538
"123743",-12.2538
"123744",-12.2538
"123745",-12.2538
"123746",-12.2538
"123747",-12.2538
"123748",-12.2538
"123749",-12.2538
"123750",-12.2538
"123751",-12.2538
"123752",583.147
"123753",18354.4
"123754",35694.3
"123755",39771
"123756",44205.2
"123757",45441.8
"123758",52087.5
"123759",63241.4
"123760",65486.8
"123761",59007.3
"123762",38614.2
"123763",-12.2538
"123764",-12.2538
"123765",-12.2538
"123766",-12.2538
"123767",-12.2538
"123768",-12.2538
"123769",-12.2538
"123770",-12.2538
"123771",-12.2538
"123772",-12.2538
"123773",-12.2538
"123774",-12.2538
"123775",-12.2538
"123776",13347.9
"123777",40928.3
"123778",40167.1
"123779",49218.2
"123780",54808.8
"123781",38222.5
"123782",32098.5
"123783",29728.7
"123784",21683.3
"123785",28367.6
"123786",7086.9
"123787",-12.2538
"123788",-12.2538
"123789",-12.2538
"123790",-12.2538
"123791",-12.2538
"123792",-12.2538
"123793",-12.2538
"123794",-12.2538
"123795",-12.2538
"123796",-12.2538
"123797",-12.2538
"123798",-12.2538
"123799",-12.2538
"123800",587.549
"123801",35058.8
"123802",63408.1
"123803",62872
"123804",58296.5
"123805",56705.8
"123806",58464
"123807",61711.1
"123808",64187.8
"123809",58041.9
"123810",37379.6
"123811",-12.2538
"123812",-12.2538
"123813",-12.2538
"123814",-12.2538
"123815",-12.2538
"123816",-12.2538
"123817",-12.2538
"123818",-12.2538
"123819",-12.2538
"123820",-12.2538
"123821",-12.2538
"123822",-12.2538
"123823",-12.2538
"123824",16633.5
"123825",54203.3
"123826",64949.5
"123827",64361.6
"123828",60569.5
"123829",57850.1
"123830",58330.4
"123831",61672.8
"123832",63075.3
"123833",56297.5
"123834",33356.9
"123835",-12.2538
"123836",-12.2538
"123837",-12.2538
"123838",-12.2538
"123839",-12.2538
"123840",-12.2538
"123841",-12.2538
"123842",-12.2538
"123843",-12.2538
"123844",-12.2538
"123845",-12.2538
"123846",-12.2538
"123847",-12.2538
"123848",12037.3
"123849",49966.7
"123850",61376.3
"123851",62517.6
"123852",59896.8
"123853",57426.5
"123854",57939.3
"123855",60905.7
"123856",63656
"123857",58183.6
"123858",38433.9
"123859",-12.2538
"123860",-12.2538
"123861",-12.2538
"123862",-12.2538
"123863",-12.2538
"123864",-12.2538
"123865",-12.2538
"123866",-12.2538
"123867",-12.2538
"123868",-12.2538
"123869",-12.2538
"123870",-12.2538
"123871",-12.2538
"123872",18086.4
"123873",53771.8
"123874",63941.7
"123875",64510.3
"123876",51841.3
"123877",58969.1
"123878",59676.5
"123879",62468.2
"123880",64133.3
"123881",56624.8
"123882",35289
"123883",-12.2538
"123884",-12.2538
"123885",-12.2538
"123886",-12.2538
"123887",-12.2538
"123888",-12.2538
"123889",-12.2538
"123890",-12.2538
"123891",-12.2538
"123892",-12.2538
"123893",-12.2538
"123894",-12.2538
"123895",-12.2538
"123896",11015
"123897",24501.2
"123898",60513.8
"123899",50597.5
"123900",49554.7
"123901",48709.8
"123902",46601.3
"123903",44862.6
"123904",46773.6
"123905",23127.9
"123906",31056.6
"123907",-12.2538
"123908",-12.2538
"123909",-12.2538
"123910",-12.2538
"123911",-12.2538
"123912",-12.2538
"123913",-12.2538
"123914",-12.2538
"123915",-12.2538
"123916",-12.2538
"123917",-12.2538
"123918",-12.2538
"123919",-12.2538
"123920",-12.2538
"123921",6323.1
"123922",4617.49
"123923",50763.5
"123924",65645.2
"123925",63731.8
"123926",64917.8
"123927",67720.4
"123928",69299
"123929",45569.4
"123930",36202.9
"123931",-12.2538
"123932",-12.2538
"123933",-12.2538
"123934",-12.2538
"123935",-12.2538
"123936",-12.2538
"123937",-12.2538
"123938",-12.2538
"123939",-12.2538
"123940",-12.2538
"123941",-12.2538
"123942",-12.2538
"123943",-12.2538
"123944",22848.6
"123945",55132.9
"123946",65775.1
"123947",67230.1
"123948",64906.5
"123949",62988.5
"123950",54710.1
"123951",65741.1
"123952",53884.9
"123953",41601.1
"123954",16653.4
"123955",-12.2538
"123956",-12.2538
"123957",-12.2538
"123958",-12.2538
"123959",-12.2538
"123960",-12.2538
"123961",-12.2538
"123962",-12.2538
"123963",-12.2538
"123964",-12.2538
"123965",-12.2538
"123966",-12.2538
"123967",-12.2538
"123968",359.434
"123969",7998.36
"123970",36839.3
"123971",36160.8
"123972",50993.5
"123973",46530.5
"123974",37815
"123975",35688.4
"123976",23236
"123977",9982.89
"123978",1800.74
"123979",-12.2538
"123980",-12.2538
"123981",-12.2538
"123982",-12.2538
"123983",-12.2538
"123984",-12.2538
"123985",-12.2538
"123986",-12.2538
"123987",-12.2538
"123988",-12.2538
"123989",-12.2538
"123990",-12.2538
"123991",-12.2538
"123992",314.477
"123993",19915.4
"123994",66134.2
"123995",45306
"123996",46916.1
"123997",51802.3
"123998",19032.1
"123999",34245.3
"124000",66686.8
"124001",59965.6
"124002",41073.5
"124003",-12.2538
"124004",-12.2538
"124005",-12.2538
"124006",-12.2538
"124007",-12.2538
"124008",-12.2538
"124009",-12.2538
"124010",-12.2538
"124011",-12.2538
"124012",-12.2538
"124013",-12.2538
"124014",-12.2538
"124015",-12.2538
"124016",26405.3
"124017",54926.9
"124018",45369.8
"124019",51979.3
"124020",56036.9
"124021",38198.7
"124022",39386.9
"124023",2529.88
"124024",18202.9
"124025",10244.1
"124026",2206.23
"124027",-12.2538
"124028",-12.2538
"124029",-12.2538
"124030",-12.2538
"124031",-12.2538
"124032",-12.2538
"124033",-12.2538
"124034",-12.2538
"124035",-12.2538
"124036",-12.2538
"124037",-12.2538
"124038",-12.2538
"124039",-12.2538
"124040",10654.6
"124041",38041.4
"124042",52208
"124043",16306.2
"124044",10870.6
"124045",37952.2
"124046",4141.35
"124047",3439.91
"124048",29262.9
"124049",6965.66
"124050",42445.2
"124051",-12.2538
"124052",-12.2538
"124053",-12.2538
"124054",-12.2538
"124055",-12.2538
"124056",-12.2538
"124057",-12.2538
"124058",-12.2538
"124059",-12.2538
"124060",-12.2538
"124061",-12.2538
"124062",-12.2538
"124063",-12.2538
"124064",3566.68
"124065",19717.3
"124066",45041.2
"124067",53005.1
"124068",61096.5
"124069",59729.3
"124070",55329.1
"124071",56933.9
"124072",64756.2
"124073",58448.8
"124074",38860.7
"124075",-12.2538
"124076",-12.2538
"124077",-12.2538
"124078",-12.2538
"124079",-12.2538
"124080",-12.2538
"124081",-12.2538
"124082",-12.2538
"124083",-12.2538
"124084",-12.2538
"124085",-12.2538
"124086",-12.2538
"124087",-12.2538
"124088",30600.7
"124089",59699.6
"124090",67434.9
"124091",65507.7
"124092",52730.8
"124093",50002.7
"124094",60767
"124095",63074.1
"124096",64991.1
"124097",59714.4
"124098",11181.3
"124099",-12.2538
"124100",-12.2538
"124101",-12.2538
"124102",-12.2538
"124103",-12.2538
"124104",-12.2538
"124105",-12.2538
"124106",-12.2538
"124107",-12.2538
"124108",-12.2538
"124109",-12.2538
"124110",-12.2538
"124111",-12.2538
"124112",33091.1
"124113",58321.2
"124114",66507.5
"124115",66311
"124116",64108.2
"124117",62464.3
"124118",63363.1
"124119",66167.8
"124120",68545.2
"124121",55899.3
"124122",43582.2
"124123",-12.2538
"124124",-12.2538
"124125",-12.2538
"124126",-12.2538
"124127",-12.2538
"124128",-12.2538
"124129",-12.2538
"124130",-12.2538
"124131",-12.2538
"124132",-12.2538
"124133",-12.2538
"124134",-12.2538
"124135",-12.2538
"124136",1769.27
"124137",34433.2
"124138",39523.4
"124139",48203.6
"124140",51630.5
"124141",53006.8
"124142",54630.8
"124143",50794.7
"124144",50464.4
"124145",61703.2
"124146",42150.9
"124147",-12.2538
"124148",-12.2538
"124149",-12.2538
"124150",-12.2538
"124151",-12.2538
"124152",-12.2538
"124153",-12.2538
"124154",-12.2538
"124155",-12.2538
"124156",-12.2538
"124157",-12.2538
"124158",-12.2538
"124159",-12.2538
"124160",30456
"124161",59624.8
"124162",67699.3
"124163",66325.4
"124164",63208
"124165",60860.6
"124166",60562.5
"124167",63104.4
"124168",65306.3
"124169",61143.9
"124170",45130.5
"124171",-12.2538
"124172",-12.2538
"124173",-12.2538
"124174",-12.2538
"124175",-12.2538
"124176",-12.2538
"124177",-12.2538
"124178",-12.2538
"124179",-12.2538
"124180",-12.2538
"124181",-12.2538
"124182",-12.2538
"124183",-12.2538
"124184",33978.2
"124185",60321.6
"124186",68328.4
"124187",67986.6
"124188",65773
"124189",64515
"124190",65597.2
"124191",68263.7
"124192",69861.4
"124193",65041.7
"124194",46244.3
"124195",-12.2538
"124196",-12.2538
"124197",-12.2538
"124198",-12.2538
"124199",-12.2538
"124200",-12.2538
"124201",-12.2538
"124202",-12.2538
"124203",-12.2538
"124204",-12.2538
"124205",-12.2538
"124206",-12.2538
"124207",-12.2538
"124208",30375.9
"124209",58184.5
"124210",2919.44
"124211",8789.46
"124212",2960.93
"124213",19442.1
"124214",10120.9
"124215",12665.3
"124216",32180
"124217",20806.5
"124218",-12.2538
"124219",-12.2538
"124220",-12.2538
"124221",-12.2538
"124222",-12.2538
"124223",-12.2538
"124224",-12.2538
"124225",-12.2538
"124226",-12.2538
"124227",-12.2538
"124228",-12.2538
"124229",-12.2538
"124230",-12.2538
"124231",-12.2538
"124232",30433
"124233",59268.7
"124234",67607.9
"124235",68592.5
"124236",66990.6
"124237",65714.1
"124238",66518.2
"124239",68924.4
"124240",70267.3
"124241",65155.4
"124242",23388.1
"124243",-12.2538
"124244",-12.2538
"124245",-12.2538
"124246",-12.2538
"124247",-12.2538
"124248",-12.2538
"124249",-12.2538
"124250",-12.2538
"124251",-12.2538
"124252",-12.2538
"124253",-12.2538
"124254",-12.2538
"124255",-12.2538
"124256",36282.7
"124257",62662
"124258",70284.2
"124259",69794.5
"124260",66646.6
"124261",64714.6
"124262",65400.9
"124263",67513.6
"124264",69092.3
"124265",64148
"124266",46338.1
"124267",-12.2538
"124268",-12.2538
"124269",-12.2538
"124270",-12.2538
"124271",-12.2538
"124272",-12.2538
"124273",-12.2538
"124274",-12.2538
"124275",-12.2538
"124276",-12.2538
"124277",-12.2538
"124278",-12.2538
"124279",-12.2538
"124280",4198.48
"124281",42299.1
"124282",71015.9
"124283",69245.8
"124284",66234.3
"124285",63925.2
"124286",64668.1
"124287",66914.2
"124288",68569.6
"124289",62630.2
"124290",45459.7
"124291",-12.2538
"124292",-12.2538
"124293",-12.2538
"124294",-12.2538
"124295",-12.2538
"124296",-12.2538
"124297",-12.2538
"124298",-12.2538
"124299",-12.2538
"124300",-12.2538
"124301",-12.2538
"124302",-12.2538
"124303",-12.2538
"124304",33563.7
"124305",59139.9
"124306",69283.3
"124307",69626.1
"124308",67428.8
"124309",65833.7
"124310",67380.8
"124311",69757.4
"124312",70070
"124313",53956.5
"124314",35061.9
"124315",-12.2538
"124316",-12.2538
"124317",-12.2538
"124318",-12.2538
"124319",-12.2538
"124320",-12.2538
"124321",-12.2538
"124322",-12.2538
"124323",-12.2538
"124324",-12.2538
"124325",-12.2538
"124326",-12.2538
"124327",-12.2538
"124328",36587.7
"124329",62994.3
"124330",72326
"124331",72657.6
"124332",69888.2
"124333",68252
"124334",68786.7
"124335",70799.5
"124336",71954.6
"124337",65301.2
"124338",45432.9
"124339",-12.2538
"124340",-12.2538
"124341",-12.2538
"124342",-12.2538
"124343",-12.2538
"124344",-12.2538
"124345",-12.2538
"124346",-12.2538
"124347",-12.2538
"124348",-12.2538
"124349",-12.2538
"124350",-12.2538
"124351",-12.2538
"124352",40338.6
"124353",63268.2
"124354",69167.2
"124355",66969.3
"124356",65981.6
"124357",65417.4
"124358",66419.6
"124359",68848.7
"124360",70589.2
"124361",64589.3
"124362",46677.4
"124363",-12.2538
"124364",-12.2538
"124365",-12.2538
"124366",-12.2538
"124367",-12.2538
"124368",-12.2538
"124369",-12.2538
"124370",-12.2538
"124371",-12.2538
"124372",-12.2538
"124373",-12.2538
"124374",-12.2538
"124375",-12.2538
"124376",40471.1
"124377",62558.4
"124378",69321.9
"124379",69589.5
"124380",59452.5
"124381",58316.1
"124382",58731.4
"124383",46130.1
"124384",53615
"124385",2176.39
"124386",14453.2
"124387",-12.2538
"124388",-12.2538
"124389",-12.2538
"124390",-12.2538
"124391",-12.2538
"124392",-12.2538
"124393",-12.2538
"124394",-12.2538
"124395",-12.2538
"124396",-12.2538
"124397",-12.2538
"124398",-12.2538
"124399",-12.2538
"124400",11963.8
"124401",8536.92
"124402",34479.2
"124403",67808.2
"124404",69932
"124405",68558.1
"124406",69153.2
"124407",71255.9
"124408",71873.2
"124409",65276.8
"124410",44647.1
"124411",-12.2538
"124412",-12.2538
"124413",-12.2538
"124414",-12.2538
"124415",-12.2538
"124416",-12.2538
"124417",-12.2538
"124418",-12.2538
"124419",-12.2538
"124420",-12.2538
"124421",-12.2538
"124422",-12.2538
"124423",-12.2538
"124424",-12.2538
"124425",28896.5
"124426",1098.3
"124427",8321.05
"124428",19660.5
"124429",20256.7
"124430",29194.1
"124431",31965.6
"124432",57561.9
"124433",726.47
"124434",2187.8
"124435",-12.2538
"124436",-12.2538
"124437",-12.2538
"124438",-12.2538
"124439",-12.2538
"124440",-12.2538
"124441",-12.2538
"124442",-12.2538
"124443",-12.2538
"124444",-12.2538
"124445",-12.2538
"124446",-12.2538
"124447",-12.2538
"124448",14745.4
"124449",11169.2
"124450",6742.2
"124451",23582.7
"124452",13548.2
"124453",22999.7
"124454",35171.1
"124455",52780.4
"124456",67207.2
"124457",40267.9
"124458",12058.7
"124459",-12.2538
"124460",-12.2538
"124461",-12.2538
"124462",-12.2538
"124463",-12.2538
"124464",-12.2538
"124465",-12.2538
"124466",-12.2538
"124467",-12.2538
"124468",-12.2538
"124469",-12.2538
"124470",-12.2538
"124471",-12.2538
"124472",40219.7
"124473",62865.3
"124474",70281.9
"124475",70652
"124476",68801.4
"124477",67469.8
"124478",68106.9
"124479",69557.6
"124480",71055.1
"124481",64904.1
"124482",45740.5
"124483",-12.2538
"124484",-12.2538
"124485",-12.2538
"124486",-12.2538
"124487",-12.2538
"124488",-12.2538
"124489",-12.2538
"124490",-12.2538
"124491",-12.2538
"124492",-12.2538
"124493",-12.2538
"124494",-12.2538
"124495",-12.2538
"124496",42187.5
"124497",63807.7
"124498",70983.3
"124499",70473.5
"124500",68424
"124501",67189.6
"124502",67972.6
"124503",70002.6
"124504",64763.9
"124505",65650.1
"124506",47343.4
"124507",-12.2538
"124508",-12.2538
"124509",-12.2538
"124510",-12.2538
"124511",-12.2538
"124512",-12.2538
"124513",-12.2538
"124514",-12.2538
"124515",-12.2538
"124516",-12.2538
"124517",-12.2538
"124518",-12.2538
"124519",-12.2538
"124520",42021.1
"124521",47451.4
"124522",54835.7
"124523",66727.3
"124524",65754.4
"124525",65734.2
"124526",66906.9
"124527",68612.7
"124528",69487.9
"124529",64883.8
"124530",49591.5
"124531",3680.74
"124532",-12.2538
"124533",-12.2538
"124534",-12.2538
"124535",-12.2538
"124536",-12.2538
"124537",-12.2538
"124538",-12.2538
"124539",-12.2538
"124540",-12.2538
"124541",-12.2538
"124542",-12.2538
"124543",-12.2538
"124544",48585.8
"124545",67836.1
"124546",73592
"124547",72307.9
"124548",69682.9
"124549",68000.8
"124550",68438.8
"124551",69823.7
"124552",70495
"124553",65477.7
"124554",50066.1
"124555",4630.84
"124556",-12.2538
"124557",-12.2538
"124558",-12.2538
"124559",-12.2538
"124560",-12.2538
"124561",-12.2538
"124562",-12.2538
"124563",-12.2538
"124564",-12.2538
"124565",-12.2538
"124566",-12.2538
"124567",-12.2538
"124568",48010.1
"124569",66942.5
"124570",72302.6
"124571",69792.4
"124572",66465.7
"124573",65644.8
"124574",67235
"124575",69663.2
"124576",71681.6
"124577",66073.3
"124578",49726.6
"124579",3524.81
"124580",-12.2538
"124581",-12.2538
"124582",-12.2538
"124583",-12.2538
"124584",-12.2538
"124585",-12.2538
"124586",-12.2538
"124587",-12.2538
"124588",-12.2538
"124589",-12.2538
"124590",-12.2538
"124591",-12.2538
"124592",39656.8
"124593",62835.7
"124594",71810.3
"124595",72197.5
"124596",69401.2
"124597",67695.8
"124598",68733.2
"124599",69882.1
"124600",70620.7
"124601",64106.9
"124602",46078.5
"124603",2384.15
"124604",-12.2538
"124605",-12.2538
"124606",-12.2538
"124607",-12.2538
"124608",-12.2538
"124609",-12.2538
"124610",-12.2538
"124611",-12.2538
"124612",-12.2538
"124613",-12.2538
"124614",-12.2538
"124615",-12.2538
"124616",44245.3
"124617",64130.9
"124618",69701
"124619",67464.9
"124620",64900
"124621",64659.4
"124622",65752.6
"124623",67498.9
"124624",68863.7
"124625",63618.5
"124626",47008.8
"124627",3695.28
"124628",-12.2538
"124629",-12.2538
"124630",-12.2538
"124631",-12.2538
"124632",-12.2538
"124633",-12.2538
"124634",-12.2538
"124635",-12.2538
"124636",-12.2538
"124637",-12.2538
"124638",-12.2538
"124639",-12.2538
"124640",35588.4
"124641",19064.7
"124642",57717.7
"124643",65703.5
"124644",60313
"124645",66937.7
"124646",60122.6
"124647",47061.9
"124648",19187.7
"124649",8813.15
"124650",15874.8
"124651",-12.2538
"124652",-12.2538
"124653",-12.2538
"124654",-12.2538
"124655",-12.2538
"124656",-12.2538
"124657",-12.2538
"124658",-12.2538
"124659",-12.2538
"124660",-12.2538
"124661",-12.2538
"124662",-12.2538
"124663",-12.2538
"124664",299.063
"124665",12845.4
"124666",24170.1
"124667",47263.8
"124668",47525.1
"124669",37455
"124670",27294
"124671",14456.7
"124672",37215.7
"124673",34036.7
"124674",45087.8
"124675",389.201
"124676",-12.2538
"124677",-12.2538
"124678",-12.2538
"124679",-12.2538
"124680",-12.2538
"124681",-12.2538
"124682",-12.2538
"124683",-12.2538
"124684",-12.2538
"124685",-12.2538
"124686",-12.2538
"124687",-12.2538
"124688",42905.2
"124689",64030
"124690",71075.3
"124691",71393.7
"124692",69417
"124693",68254.9
"124694",68866.8
"124695",70516.1
"124696",70844.6
"124697",64932.9
"124698",47690.2
"124699",3331.53
"124700",-12.2538
"124701",-12.2538
"124702",-12.2538
"124703",-12.2538
"124704",-12.2538
"124705",-12.2538
"124706",-12.2538
"124707",-12.2538
"124708",-12.2538
"124709",-12.2538
"124710",-12.2538
"124711",-12.2538
"124712",46470.7
"124713",64953.6
"124714",70386.1
"124715",69856.6
"124716",68648.4
"124717",67490.2
"124718",67637.1
"124719",69173.3
"124720",69831.1
"124721",64689.6
"124722",47124.8
"124723",5346.21
"124724",-12.2538
"124725",-12.2538
"124726",-12.2538
"124727",-12.2538
"124728",-12.2538
"124729",-12.2538
"124730",-12.2538
"124731",-12.2538
"124732",-12.2538
"124733",-12.2538
"124734",-12.2538
"124735",981.015
"124736",44259.3
"124737",61947.1
"124738",68710.7
"124739",69057.8
"124740",68410.7
"124741",67679.7
"124742",68578.8
"124743",69797.7
"124744",69829.7
"124745",61606
"124746",40663.8
"124747",1593.92
"124748",-12.2538
"124749",-12.2538
"124750",-12.2538
"124751",-12.2538
"124752",-12.2538
"124753",-12.2538
"124754",-12.2538
"124755",-12.2538
"124756",-12.2538
"124757",-12.2538
"124758",-12.2538
"124759",859.986
"124760",41771.9
"124761",62383.8
"124762",69428.2
"124763",69137.6
"124764",66808.4
"124765",66427.5
"124766",67371.4
"124767",67926.9
"124768",68919.9
"124769",63494.1
"124770",43868
"124771",4154.88
"124772",-12.2538
"124773",-12.2538
"124774",-12.2538
"124775",-12.2538
"124776",-12.2538
"124777",-12.2538
"124778",-12.2538
"124779",-12.2538
"124780",-12.2538
"124781",-12.2538
"124782",-12.2538
"124783",1159.82
"124784",42855.6
"124785",64931.3
"124786",73034.2
"124787",73198.1
"124788",71059.1
"124789",69869.9
"124790",70842.7
"124791",72411
"124792",72227
"124793",63536.3
"124794",51009.5
"124795",10530.5
"124796",-12.2538
"124797",-12.2538
"124798",-12.2538
"124799",-12.2538
"124800",-12.2538
