"Time stamp","Subarray 1 Cell temperature (steady state) | (C)"
"107943",40.907
"107944",45.0179
"107945",38.1138
"107946",44.3991
"107947",42.69
"107948",38.4565
"107949",27.2938
"107950",26.4
"107951",26.2
"107952",26.1
"107953",26
"107954",25.9
"107955",25.8
"107956",25.7
"107957",25.6
"107958",25.6
"107959",25.6
"107960",25.5
"107961",25.6
"107962",32.5003
"107963",40.5937
"107964",43.3921
"107965",42.0559
"107966",46.3815
"107967",40.7253
"107968",46.5751
"107969",45.4644
"107970",40.0918
"107971",42.1091
"107972",38.9726
"107973",27.563
"107974",26.5
"107975",26.3
"107976",26.1
"107977",26
"107978",26
"107979",25.9
"107980",25.9
"107981",25.9
"107982",25.9
"107983",25.8
"107984",25.6
"107985",25.5
"107986",28.7364
"107987",28.9473
"107988",34.3769
"107989",32.6337
"107990",37.2132
"107991",38.3083
"107992",38.661
"107993",36.9914
"107994",36.0786
"107995",36.7925
"107996",32.8011
"107997",27.5564
"107998",26.6
"107999",26.3
"108000",26.1
"108001",26
"108002",25.9
"108003",25.8
"108004",25.7
"108005",25.6
"108006",25.4
"108007",25.4
"108008",25.3
"108009",25.3
"108010",29.4813
"108011",36.7583
"108012",38.6427
"108013",42.8071
"108014",43.1583
"108015",44.0352
"108016",44.0449
"108017",41.3162
"108018",43.3885
"108019",41.0543
"108020",38.2811
"108021",28.2318
"108022",26.4
"108023",26.2
"108024",26
"108025",26
"108026",26
"108027",26
"108028",25.9
"108029",25.8
"108030",25.6
"108031",25.5
"108032",25.5
"108033",25.5
"108034",29.5337
"108035",34.9974
"108036",40.3038
"108037",41.0407
"108038",43.5221
"108039",37.6161
"108040",39.9951
"108041",41.6464
"108042",35.2859
"108043",35.7564
"108044",33.1025
"108045",27.1268
"108046",26.3
"108047",26
"108048",25.8
"108049",25.7
"108050",25.5
"108051",25.4
"108052",25.2
"108053",25.1
"108054",25
"108055",24.9
"108056",24.9
"108057",24.9
"108058",34.2881
"108059",39.8497
"108060",35.5337
"108061",45.0117
"108062",40.8092
"108063",40.7795
"108064",43.7431
"108065",45.0837
"108066",44.4168
"108067",42.3234
"108068",38.5258
"108069",27.538
"108070",25.9
"108071",25.8
"108072",25.6
"108073",25.5
"108074",25.3
"108075",25.2
"108076",25
"108077",25
"108078",24.9
"108079",24.9
"108080",24.8
"108081",24.9
"108082",26.0422
"108083",36.6451
"108084",39.8058
"108085",39.5499
"108086",39.9213
"108087",35.4544
"108088",31.5655
"108089",31.1334
"108090",31.7026
"108091",29.0414
"108092",31.1817
"108093",26.1568
"108094",25.7
"108095",25.7
"108096",25.6
"108097",25.4
"108098",25.3
"108099",25.1
"108100",25
"108101",24.8
"108102",24.7
"108103",24.6
"108104",24.6
"108105",24.7
"108106",27.7278
"108107",34.6062
"108108",35.5994
"108109",38.3722
"108110",33.5235
"108111",32.9952
"108112",38.0603
"108113",38.7065
"108114",38.0212
"108115",34.8392
"108116",32.0147
"108117",26.298
"108118",25.6
"108119",25.4
"108120",25.4
"108121",25.2
"108122",25.1
"108123",25
"108124",24.9
"108125",24.8
"108126",24.7
"108127",24.6
"108128",24.6
"108129",24.6
"108130",34.3287
"108131",40.9909
"108132",43.5785
"108133",42.8492
"108134",43.3235
"108135",42.3886
"108136",44.3462
"108137",45.209
"108138",44.4194
"108139",38.263
"108140",31.0326
"108141",26.3965
"108142",25.9
"108143",25.7
"108144",25.5
"108145",25.4
"108146",25.3
"108147",25.2
"108148",25.1
"108149",25.1
"108150",25
"108151",24.9
"108152",24.9
"108153",24.9
"108154",35.0839
"108155",42.6898
"108156",45.9917
"108157",42.5096
"108158",43.7216
"108159",46.594
"108160",46.6235
"108161",42.2497
"108162",39.3246
"108163",33.8677
"108164",30.2871
"108165",26.9273
"108166",26.2
"108167",26
"108168",25.8
"108169",25.8
"108170",25.7
"108171",25.5
"108172",25.3
"108173",25.2
"108174",25.2
"108175",25.1
"108176",25
"108177",25.1
"108178",33.0802
"108179",37.4889
"108180",43.0767
"108181",44.3867
"108182",40.2843
"108183",34.124
"108184",41.5068
"108185",44.4852
"108186",43.6976
"108187",41.8484
"108188",37.7629
"108189",27.8283
"108190",26.3
"108191",26.1
"108192",25.9
"108193",25.8
"108194",25.6
"108195",25.5
"108196",25.4
"108197",25.3
"108198",25.3
"108199",25.2
"108200",25.2
"108201",25.2
"108202",29.9559
"108203",32.6008
"108204",34.5691
"108205",40.5903
"108206",38.7178
"108207",33.331
"108208",37.3407
"108209",38.5536
"108210",37.2743
"108211",37.3235
"108212",36.7159
"108213",26.802
"108214",26
"108215",25.8
"108216",25.7
"108217",25.6
"108218",25.4
"108219",25.3
"108220",25.2
"108221",25
"108222",24.9
"108223",24.8
"108224",24.8
"108225",24.8
"108226",32.4569
"108227",35.1216
"108228",40.3277
"108229",39.9359
"108230",41.7753
"108231",41.8038
"108232",41.4923
"108233",41.2467
"108234",35.8456
"108235",37.4428
"108236",35.4949
"108237",26.9907
"108238",25.8
"108239",25.6
"108240",25.4
"108241",25.4
"108242",25.3
"108243",25.2
"108244",25.1
"108245",25
"108246",24.9
"108247",24.8
"108248",24.8
"108249",24.8
"108250",32.3536
"108251",38.1141
"108252",41.0254
"108253",41.6267
"108254",42.7502
"108255",43.2178
"108256",42.5597
"108257",42.3119
"108258",40.8914
"108259",30.5139
"108260",29.6233
"108261",27.3103
"108262",25.9
"108263",25.6
"108264",25.6
"108265",25.5
"108266",25.4
"108267",25.3
"108268",25.3
"108269",25.1
"108270",25.1
"108271",25
"108272",25
"108273",25
"108274",32.7061
"108275",38.291
"108276",41.4517
"108277",42.3895
"108278",41.7623
"108279",41.9752
"108280",40.3033
"108281",42.9658
"108282",39.9741
"108283",40.8159
"108284",36.7407
"108285",27.0401
"108286",26.2
"108287",26.1
"108288",26.1
"108289",26
"108290",25.9
"108291",25.8
"108292",25.7
"108293",25.6
"108294",25.6
"108295",25.5
"108296",25.6
"108297",25.6
"108298",28.83
"108299",32.1777
"108300",28.2996
"108301",29.3819
"108302",29.409
"108303",29.1259
"108304",28.9683
"108305",28.563
"108306",28.0445
"108307",27.3493
"108308",26.7667
"108309",26.1791
"108310",26
"108311",26
"108312",26
"108313",25.9
"108314",25.9
"108315",25.9
"108316",25.8
"108317",25.7
"108318",25.7
"108319",25.7
"108320",25.7
"108321",25.8
"108322",26.4977
"108323",28.636
"108324",28.1344
"108325",30.4196
"108326",28.7925
"108327",29.124
"108328",31.8659
"108329",37.4725
"108330",35.3576
"108331",29.3528
"108332",27.7061
"108333",26.0304
"108334",25.8
"108335",25.7
"108336",25.6
"108337",25.5
"108338",25.4
"108339",25.4
"108340",25.3
"108341",25.2
"108342",25
"108343",24.9
"108344",24.8
"108345",24.8
"108346",32.128
"108347",37.6955
"108348",40.053
"108349",40.8229
"108350",41.2472
"108351",41.0107
"108352",38.5878
"108353",39.3848
"108354",40.6597
"108355",39.2674
"108356",34.3056
"108357",25.8971
"108358",25.3
"108359",25.2
"108360",25.1
"108361",25
"108362",25
"108363",24.9
"108364",24.8
"108365",24.7
"108366",24.5
"108367",24.4
"108368",24.4
"108369",24.4
"108370",31.5802
"108371",37.7996
"108372",40.2566
"108373",41.2815
"108374",41.7708
"108375",42.2498
"108376",42.601
"108377",42.6214
"108378",42.3718
"108379",40.6101
"108380",36.9482
"108381",26.4884
"108382",25.3
"108383",25.2
"108384",25.1
"108385",24.9
"108386",24.8
"108387",24.7
"108388",24.6
"108389",24.5
"108390",24.3
"108391",24.2
"108392",24
"108393",24
"108394",31.7952
"108395",38.3124
"108396",41.053
"108397",42.2792
"108398",42.8965
"108399",43.1896
"108400",43.3799
"108401",43.5045
"108402",42.9665
"108403",41.1296
"108404",37.3289
"108405",26.7534
"108406",25.5
"108407",25.3
"108408",25.2
"108409",25
"108410",24.9
"108411",24.8
"108412",24.7
"108413",24.7
"108414",24.7
"108415",24.6
"108416",24.5
"108417",24.6
"108418",32.1263
"108419",34.8779
"108420",38.692
"108421",42.6193
"108422",41.3356
"108423",41.8928
"108424",40.097
"108425",35.4655
"108426",35.9822
"108427",40.9346
"108428",36.0007
"108429",26.3558
"108430",25.8
"108431",25.6
"108432",25.4
"108433",25.2
"108434",25.1
"108435",25
"108436",24.9
"108437",24.7
"108438",24.6
"108439",24.5
"108440",24.4
"108441",24.5
"108442",34.8772
"108443",43.2246
"108444",46.1499
"108445",44.521
"108446",42.2899
"108447",45.4895
"108448",42.1533
"108449",40.0604
"108450",41.3091
"108451",37.4435
"108452",38.1169
"108453",27.1523
"108454",25.6
"108455",25.4
"108456",25.3
"108457",25.1
"108458",25
"108459",25
"108460",24.9
"108461",24.7
"108462",24.7
"108463",24.7
"108464",24.6
"108465",24.7
"108466",33.9807
"108467",41.021
"108468",44.096
"108469",45.2328
"108470",45.7966
"108471",46.1699
"108472",46.3037
"108473",45.973
"108474",45.212
"108475",43.3372
"108476",39.3709
"108477",27.3885
"108478",25.6
"108479",25.4
"108480",25.2
"108481",25.2
"108482",25.1
"108483",25.1
"108484",25.1
"108485",25
"108486",24.9
"108487",24.8
"108488",24.8
"108489",24.9
"108490",32.89
"108491",37.6859
"108492",42.097
"108493",43.0344
"108494",40.6353
"108495",43.0297
"108496",43.0019
"108497",42.7621
"108498",42.2663
"108499",40.7343
"108500",37.101
"108501",26.7239
"108502",25.6
"108503",25.4
"108504",25.2
"108505",25.1
"108506",24.9
"108507",24.8
"108508",24.6
"108509",24.4
"108510",24.3
"108511",24.3
"108512",24.3
"108513",24.3
"108514",32.3945
"108515",39.2204
"108516",40.9838
"108517",43.3572
"108518",43.925
"108519",44.2082
"108520",44.3513
"108521",44.3145
"108522",44.1427
"108523",42.5534
"108524",38.8714
"108525",27.175
"108526",25.5
"108527",25.3
"108528",25.1
"108529",25
"108530",24.9
"108531",24.7
"108532",24.6
"108533",24.4
"108534",24.3
"108535",24.2
"108536",24.1
"108537",24.2
"108538",33.99
"108539",40.5912
"108540",43.0176
"108541",43.5302
"108542",43.8715
"108543",44.2268
"108544",43.3502
"108545",43.9652
"108546",41.7971
"108547",41.2096
"108548",37.1835
"108549",26.9028
"108550",25.7
"108551",25.4
"108552",25.3
"108553",25.2
"108554",25.1
"108555",24.8
"108556",24.6
"108557",24.5
"108558",24.4
"108559",24.4
"108560",24.3
"108561",24.3
"108562",33.4252
"108563",39.8806
"108564",42.813
"108565",43.9007
"108566",44.3606
"108567",44.3573
"108568",43.5841
"108569",43.8763
"108570",43.5039
"108571",41.4709
"108572",37.9521
"108573",26.8703
"108574",25.3
"108575",25.1
"108576",25
"108577",24.8
"108578",24.6
"108579",24.5
"108580",24.3
"108581",24.2
"108582",24.1
"108583",24
"108584",23.9
"108585",23.8
"108586",34.4712
"108587",40.9262
"108588",43.5671
"108589",44.538
"108590",45.4081
"108591",45.8768
"108592",45.8316
"108593",45.9133
"108594",45.045
"108595",42.7979
"108596",38.3511
"108597",27.0691
"108598",25.5
"108599",25.3
"108600",25.2
"108601",25.1
"108602",25
"108603",24.9
"108604",24.9
"108605",24.8
"108606",24.6
"108607",24.5
"108608",24.3
"108609",24.5
"108610",32.532
"108611",38.1629
"108612",39.6198
"108613",41.4261
"108614",41.9362
"108615",42.2195
"108616",42.5042
"108617",42.584
"108618",42.4868
"108619",40.9975
"108620",37.3033
"108621",26.0966
"108622",25.6
"108623",25.5
"108624",25.4
"108625",25.2
"108626",25
"108627",24.8
"108628",24.7
"108629",24.7
"108630",24.7
"108631",24.6
"108632",24.5
"108633",24.4
"108634",31.3509
"108635",34.8487
"108636",38.0857
"108637",37.3456
"108638",40.8293
"108639",41.2041
"108640",31.6659
"108641",37.4997
"108642",39.0551
"108643",36.9101
"108644",35.697
"108645",25.7981
"108646",25.4
"108647",25.2
"108648",25.1
"108649",24.9
"108650",24.8
"108651",24.7
"108652",24.6
"108653",24.5
"108654",24.4
"108655",24.4
"108656",24.2
"108657",24.2
"108658",31.9727
"108659",32.7487
"108660",38.4563
"108661",41.2609
"108662",38.6394
"108663",42.4589
"108664",34.82
"108665",32.0046
"108666",29.1133
"108667",30.5578
"108668",35.4343
"108669",25.4855
"108670",25.1
"108671",25
"108672",24.9
"108673",24.8
"108674",24.8
"108675",24.6
"108676",24.4
"108677",24.2
"108678",24
"108679",23.9
"108680",23.8
"108681",23.8
"108682",31.6832
"108683",35.4259
"108684",39.9769
"108685",42.255
"108686",42.7432
"108687",43.0125
"108688",43.1233
"108689",43.0629
"108690",42.4624
"108691",40.6068
"108692",37.0086
"108693",26.4662
"108694",25.1
"108695",24.9
"108696",24.7
"108697",24.6
"108698",24.6
"108699",24.6
"108700",24.5
"108701",24.3
"108702",24.1
"108703",24
"108704",23.9
"108705",23.9
"108706",31.7938
"108707",38.668
"108708",32.4061
"108709",40.7747
"108710",43.2436
"108711",42.5503
"108712",42.9585
"108713",37.7239
"108714",29.9427
"108715",34.5194
"108716",31.8514
"108717",25.8534
"108718",25.5
"108719",25.5
"108720",25.5
"108721",25.4
"108722",25.4
"108723",25.3
"108724",25.2
"108725",25.1
"108726",25
"108727",24.9
"108728",24.9
"108729",24.8
"108730",27.1808
"108731",34.1663
"108732",35.0472
"108733",42.1866
"108734",41.9828
"108735",43.3438
"108736",42.2013
"108737",35.616
"108738",32.9952
"108739",32.4684
"108740",29.6491
"108741",25.7107
"108742",25.4
"108743",25.3
"108744",25.2
"108745",25.2
"108746",25.1
"108747",25
"108748",24.8
"108749",24.7
"108750",24.6
"108751",24.4
"108752",24.3
"108753",24.3
"108754",32.0719
"108755",36.1341
"108756",41.801
"108757",42.8643
"108758",43.5388
"108759",43.9565
"108760",44.3094
"108761",44.6624
"108762",44.6413
"108763",43.1324
"108764",39.6848
"108765",26.8881
"108766",25
"108767",24.8
"108768",24.6
"108769",24.5
"108770",24.4
"108771",24.3
"108772",24.1
"108773",24.1
"108774",24
"108775",24
"108776",23.9
"108777",23.9
"108778",32.3643
"108779",38.795
"108780",41.2259
"108781",42.0097
"108782",41.8809
"108783",41.7226
"108784",41.7555
"108785",41.4172
"108786",40.7811
"108787",39.043
"108788",35.4405
"108789",26.3552
"108790",25
"108791",24.8
"108792",24.7
"108793",24.6
"108794",24.5
"108795",24.4
"108796",24.3
"108797",24.2
"108798",24.1
"108799",24
"108800",23.9
"108801",23.7
"108802",31.5728
"108803",37.5235
"108804",39.456
"108805",41.3524
"108806",41.8627
"108807",42.1555
"108808",42.1573
"108809",42.1403
"108810",41.7192
"108811",40.3041
"108812",36.7488
"108813",26.6259
"108814",25.2
"108815",25
"108816",24.9
"108817",24.7
"108818",24.6
"108819",24.5
"108820",24.4
"108821",24.3
"108822",24.3
"108823",24.3
"108824",24.4
"108825",24.5
"108826",31.2492
"108827",36.0952
"108828",39.3178
"108829",40.5061
"108830",41.1978
"108831",41.564
"108832",41.7119
"108833",41.6177
"108834",41.1509
"108835",39.3844
"108836",35.8107
"108837",26.6401
"108838",25.6
"108839",25.3
"108840",25.1
"108841",25
"108842",24.8
"108843",24.7
"108844",24.6
"108845",24.3
"108846",24.2
"108847",24
"108848",23.9
"108849",24.1
"108850",31.9003
"108851",37.7939
"108852",40.6515
"108853",41.5368
"108854",41.93
"108855",41.8397
"108856",42.501
"108857",42.5415
"108858",42.2106
"108859",40.678
"108860",37.051
"108861",26.164
"108862",25.1
"108863",25.1
"108864",25.1
"108865",25
"108866",24.9
"108867",24.8
"108868",24.6
"108869",24.5
"108870",24.5
"108871",24.4
"108872",24.4
"108873",24.5
"108874",29.162
"108875",27.5586
"108876",33.8917
"108877",32.5335
"108878",35.3916
"108879",35.4783
"108880",38.0373
"108881",34.9093
"108882",35.3793
"108883",31.9963
"108884",29.1298
"108885",25.4997
"108886",25
"108887",24.9
"108888",24.8
"108889",24.7
"108890",24.5
"108891",24.4
"108892",24.3
"108893",24.2
"108894",24
"108895",24
"108896",23.9
"108897",24
"108898",30.8506
"108899",37.5788
"108900",40.6934
"108901",42.0926
"108902",42.6707
"108903",42.9406
"108904",42.6812
"108905",39.2511
"108906",42.276
"108907",39.7867
"108908",35.9261
"108909",25.6899
"108910",25.2
"108911",25
"108912",24.9
"108913",24.8
"108914",24.7
"108915",24.6
"108916",24.5
"108917",24.4
"108918",24.3
"108919",24.2
"108920",24.2
"108921",24.2
"108922",31.365
"108923",37.1157
"108924",40.5259
"108925",38.9183
"108926",33.142
"108927",32.2939
"108928",31.7954
"108929",31.7557
"108930",32.1205
"108931",31.3245
"108932",28.1768
"108933",25.2014
"108934",24.8
"108935",24.7
"108936",24.5
"108937",24.5
"108938",24.5
"108939",24.4
"108940",24.3
"108941",24.3
"108942",24.2
"108943",24.2
"108944",24.1
"108945",24.2
"108946",27.2351
"108947",35.8167
"108948",37.6044
"108949",38.3535
"108950",36.4471
"108951",36.9969
"108952",37.0776
"108953",36.363
"108954",34.6205
"108955",32.8986
"108956",31.2303
"108957",25.8855
"108958",25.3
"108959",25.1
"108960",25
"108961",24.9
"108962",24.8
"108963",24.7
"108964",24.6
"108965",24.5
"108966",24.4
"108967",24.2
"108968",24
"108969",24
"108970",30.9716
"108971",37.3005
"108972",40.334
"108973",41.555
"108974",42.0972
"108975",41.7225
"108976",40.0217
"108977",35.1262
"108978",34.8181
"108979",35.5537
"108980",36.5146
"108981",26.6273
"108982",25.4
"108983",25.2
"108984",25
"108985",24.9
"108986",24.7
"108987",24.6
"108988",24.4
"108989",24.2
"108990",24
"108991",23.8
"108992",23.5
"108993",23.4
"108994",32.0725
"108995",38.7446
"108996",41.7818
"108997",42.4431
"108998",42.5273
"108999",42.422
"109000",42.2567
"109001",40.8707
"109002",38.4217
"109003",36.0016
"109004",32.7453
"109005",26.0019
"109006",25.1
"109007",24.7
"109008",24.4
"109009",24.2
"109010",24
"109011",23.9
"109012",23.7
"109013",23.5
"109014",23.3
"109015",23.2
"109016",23.1
"109017",23.1
"109018",30.6648
"109019",38.0447
"109020",41.96
"109021",43.6887
"109022",44.5736
"109023",45.1803
"109024",45.3001
"109025",44.8141
"109026",43.7223
"109027",41.4777
"109028",37.188
"109029",26.595
"109030",24.8
"109031",24.4
"109032",24.1
"109033",23.8
"109034",23.6
"109035",23.3
"109036",23.1
"109037",23
"109038",23
"109039",23.2
"109040",23.3
"109041",23.4
"109042",31.2747
"109043",38.1794
"109044",41.9291
"109045",43.4671
"109046",44.1211
"109047",44.4725
"109048",44.3366
"109049",44.0544
"109050",42.6476
"109051",41.3006
"109052",37.1641
"109053",26.728
"109054",25
"109055",24.7
"109056",24.6
"109057",24.6
"109058",24.6
"109059",24.6
"109060",24.4
"109061",24.1
"109062",24
"109063",23.9
"109064",23.8
"109065",23.9
"109066",31.0015
"109067",37.4012
"109068",40.6255
"109069",41.5107
"109070",41.75
"109071",41.8765
"109072",40.0709
"109073",41.0506
"109074",38.1958
"109075",37.5691
"109076",32.4306
"109077",25.5372
"109078",25
"109079",24.9
"109080",24.8
"109081",24.7
"109082",24.7
"109083",24.5
"109084",24.4
"109085",24.2
"109086",24.1
"109087",24
"109088",23.9
"109089",24
"109090",31.2565
"109091",38.5414
"109092",42.296
"109093",43.5549
"109094",43.9625
"109095",43.6774
"109096",38.2455
"109097",35.0147
"109098",29.2347
"109099",31.0295
"109100",32.6715
"109101",25.714
"109102",25.2
"109103",25
"109104",24.8
"109105",24.6
"109106",24.5
"109107",24.5
"109108",24.4
"109109",24.3
"109110",24.2
"109111",24.2
"109112",24.1
"109113",24.1
"109114",29.7749
"109115",36.1909
"109116",39.8605
"109117",41.657
"109118",42.5146
"109119",42.5177
"109120",42.2888
"109121",41.8843
"109122",41.1042
"109123",39.3716
"109124",36.0521
"109125",27.2144
"109126",25.6
"109127",25.4
"109128",25.2
"109129",25
"109130",24.9
"109131",24.7
"109132",24.5
"109133",24.5
"109134",24.4
"109135",24.4
"109136",24.4
"109137",24.4
"109138",29.5666
"109139",35.3079
"109140",38.7992
"109141",40.7203
"109142",41.6092
"109143",40.3156
"109144",40.5795
"109145",41.2408
"109146",40.8088
"109147",38.0806
"109148",35.296
"109149",27.1175
"109150",25.6
"109151",25.4
"109152",25.2
"109153",25.1
"109154",25.1
"109155",25
"109156",24.9
"109157",24.7
"109158",24.5
"109159",24.3
"109160",24
"109161",23.8
"109162",24.3666
"109163",26.7067
"109164",29.0458
"109165",30.9279
"109166",32.2885
"109167",33.3684
"109168",31.5836
"109169",29.8438
"109170",28.4593
"109171",27.9209
"109172",26.353
"109173",25.2789
"109174",24.9
"109175",24.7
"109176",24.6
"109177",24.5
"109178",24.5
"109179",24.4
"109180",24.3
"109181",24.2
"109182",24.2
"109183",24.3
"109184",24.5
"109185",24.6
"109186",25.4062
"109187",26.886
"109188",29.0063
"109189",30.7196
"109190",32.1144
"109191",34.0933
"109192",36.8232
"109193",32.1954
"109194",29.8009
"109195",32.843
"109196",26.2245
"109197",25.0638
"109198",24.6
"109199",24.5
"109200",24.4
"109201",24.4
"109202",24.3
"109203",24.3
"109204",24.3
"109205",24.3
"109206",24.2
"109207",24.1
"109208",24.1
